applicant_id,first_name,last_name,email,phone,university,gpa,country,timezone,application_date,submission_time,submission_duration_min,position_applied,years_experience,technical_skills_count,soft_skills_count,resume_file_size_kb,device_type,ip_address,referral_source,email_domain,is_fraudulent,fraud_type,application_datetime,email_username_length,has_suspicious_domain,name_length_ratio,suspicious_ip,submission_speed,application_hour,is_night_hour
APP_FRAUD_0202,X Æ A-12,Example,x æ a-12248@invalid.com,+852-865-636-7526,No University,2.68,China,Unknown,2024-04-23,15:00:00,4,Business Analyst Intern,4,8,7,13,Windows Chrome,192.168.154.166,Direct,invalid.com,True,inconsistent_data,2024-04-23 15:00:00,11,0,0.75,0,0.5,15,0
APP_000616,Lisa,Williams,lisa.williams374@outlook.com,+1-476-902-9508,Online University,3.23,USA,CST,2024-03-18,14:00:00,86,Data Science Intern,0,3,3,488,Mobile iOS,192.168.29.57,LinkedIn,outlook.com,False,,2024-03-18 14:00:00,16,0,0.6,0,28.666666666666668,14,0
APP_001051,John,Smith,john.smith693@outlook.com,+1-957-349-4224,State University,3.51,Canada,CST,2024-06-16,14:00:00,56,Data Science Intern,0,3,2,128,Mobile iOS,192.168.87.240,Job Portal,outlook.com,False,,2024-06-16 14:00:00,13,0,0.45,0,18.666666666666668,14,0
APP_000032,Mike,Jones,mike.jones547@gmail.com,+1-672-386-1823,Liberal Arts College,3.07,Brazil,IST,2024-05-24,09:00:00,30,Research Assistant,0,4,2,282,Mobile iOS,192.168.35.84,Company Website,gmail.com,False,,2024-05-24 09:00:00,13,0,0.45,0,7.5,9,0
APP_000178,Sarah,Johnson,sarah.johnson799@company.com,+1-616-323-9780,Liberal Arts College,3.39,India,PST,2024-01-28,11:00:00,77,Software Developer Intern,0,5,3,287,Mobile iOS,192.168.81.68,University,company.com,False,,2024-01-28 11:00:00,16,0,0.6,0,15.4,11,0
APP_FRAUD_0279,Mxdgdw,Mnvwyzfy,811385@temp-mail.org,+83-551-164-9623,International University,3.84,Brazil,,2024-02-25,00:05:00,5,Business Analyst Intern,6,7,7,49,Automated Script,10.0.29.1,,temp-mail.org,True,rapid_fire,2024-02-25 00:05:00,6,1,0.7,1,0.7142857142857143,0,1
APP_001235,Chris,Jones,chris.jones986@yahoo.com,+1-647-476-8357,State University,3.6,UK,CST,2024-02-28,13:00:00,89,Business Analyst Intern,1,3,2,164,Windows Firefox,192.168.131.147,Job Portal,yahoo.com,False,,2024-02-28 13:00:00,14,0,0.5,0,29.666666666666668,13,0
APP_FRAUD_0200,Jane,Smithson,jane.smith4227@gmail.com,+435-921-883-6745,Online University,3.95,Brazil,UTC,2024-02-08,15:00:00,8,Marketing Intern,8,8,8,93,Automated Script,10.0.215.1,,gmail.com,True,duplicate_submission,2024-02-08 15:00:00,14,0,0.6,1,1.0,15,0
APP_001642,Emily,Brown,emily.brown799@hotmail.com,+1-827-469-4444,Online University,2.75,USA,GMT,2024-01-05,14:00:00,61,Marketing Intern,2,3,3,324,Windows Firefox,192.168.186.121,Job Portal,hotmail.com,False,,2024-01-05 14:00:00,14,0,0.5,0,20.333333333333332,14,0
APP_001554,Sarah,Jones,sarah.jones579@gmail.com,+1-697-638-8899,Tech Institute,3.01,Australia,PST,2024-04-07,09:00:00,79,Data Science Intern,2,2,2,231,Windows Firefox,192.168.166.34,University,gmail.com,False,,2024-04-07 09:00:00,14,0,0.5,0,39.5,9,0
APP_000021,Chris,Smith,chris.smith184@hotmail.com,+1-239-681-4644,Tech Institute,3.62,Brazil,CET,2024-03-04,13:00:00,40,Research Assistant,1,4,3,470,Windows Chrome,192.168.98.204,LinkedIn,hotmail.com,False,,2024-03-04 13:00:00,14,0,0.5,0,10.0,13,0
APP_001325,Jane,Brown,jane.brown667@hotmail.com,+1-659-993-1759,State University,3.4,China,CET,2024-05-10,10:00:00,62,Research Assistant,2,2,4,129,Windows Chrome,192.168.52.106,Company Website,hotmail.com,False,,2024-05-10 10:00:00,13,0,0.45,0,31.0,10,0
APP_001233,David,Garcia,david.garcia622@company.com,+1-419-674-7215,State University,3.66,Brazil,CST,2024-05-02,17:00:00,74,Data Science Intern,2,4,3,283,Mobile iOS,192.168.33.67,University,company.com,False,,2024-05-02 17:00:00,15,0,0.55,0,18.5,17,0
APP_000809,Jane,Johnson,jane.johnson77@yahoo.com,+1-277-209-1220,Online University,3.49,Germany,EST,2024-02-09,12:00:00,119,Marketing Intern,0,2,2,348,Windows Chrome,192.168.222.161,Job Portal,yahoo.com,False,,2024-02-09 12:00:00,14,0,0.55,0,59.5,12,0
APP_001308,Lisa,Brown,lisa.brown916@gmail.com,+1-838-246-5545,Community College,3.58,Brazil,CET,2024-02-23,13:00:00,97,Data Science Intern,2,5,3,489,Windows Firefox,192.168.47.88,University,gmail.com,False,,2024-02-23 13:00:00,13,0,0.45,0,19.4,13,0
APP_000954,Emily,Williams,emily.williams244@outlook.com,+1-941-327-1874,State University,2.93,China,GMT,2024-01-12,12:00:00,49,Marketing Intern,0,5,4,405,Windows Firefox,192.168.158.5,University,outlook.com,False,,2024-01-12 12:00:00,17,0,0.65,0,9.8,12,0
APP_000141,Lisa,Brown,lisa.brown234@hotmail.com,+1-452-930-2204,State University,3.43,Brazil,GMT,2024-02-17,15:00:00,30,Marketing Intern,2,3,3,414,Windows Firefox,192.168.205.201,LinkedIn,hotmail.com,False,,2024-02-17 15:00:00,13,0,0.45,0,10.0,15,0
APP_001374,Emily,Brown,emily.brown583@company.com,+1-933-602-5658,Tech Institute,3.47,India,PST,2024-05-21,12:00:00,35,Software Developer Intern,0,3,2,446,Windows Chrome,192.168.1.195,Job Portal,company.com,False,,2024-05-21 12:00:00,14,0,0.5,0,11.666666666666666,12,0
APP_001438,Jane,Johnson,jane.johnson657@outlook.com,+1-417-875-5695,Community College,3.39,Brazil,PST,2024-06-09,17:00:00,48,Business Analyst Intern,0,4,4,433,Windows Firefox,192.168.70.110,LinkedIn,outlook.com,False,,2024-06-09 17:00:00,15,0,0.55,0,12.0,17,0
APP_001179,David,Johnson,david.johnson789@gmail.com,+1-715-911-2813,Liberal Arts College,3.29,China,GMT,2024-06-04,16:00:00,72,Business Analyst Intern,1,5,4,486,Windows Chrome,192.168.118.137,LinkedIn,gmail.com,False,,2024-06-04 16:00:00,16,0,0.6,0,14.4,16,0
APP_000982,Chris,Miller,chris.miller888@yahoo.com,+1-466-281-6371,Tech Institute,3.56,UK,IST,2024-05-26,10:00:00,63,Business Analyst Intern,2,4,4,297,Mobile iOS,192.168.43.46,Company Website,yahoo.com,False,,2024-05-26 10:00:00,15,0,0.55,0,15.75,10,0
APP_000107,Sarah,Johnson,sarah.johnson598@hotmail.com,+1-749-208-2761,Community College,3.69,USA,EST,2024-03-13,16:00:00,96,Software Developer Intern,2,4,4,237,Mobile iOS,192.168.74.196,Job Portal,hotmail.com,False,,2024-03-13 16:00:00,16,0,0.6,0,24.0,16,0
APP_000612,David,Johnson,david.johnson68@company.com,+1-425-951-5395,Community College,3.59,India,CST,2024-02-27,15:00:00,70,Software Developer Intern,1,3,2,227,Mobile iOS,192.168.26.164,Company Website,company.com,False,,2024-02-27 15:00:00,15,0,0.6,0,23.333333333333332,15,0
APP_FRAUD_0009,John,Davis,john.davis@synthetic-mail.com,+817-336-277-9436,Community College,3.55,Australia,,2024-06-26,15:00:00,7,Software Developer Intern,8,8,8,41,Windows Chrome,192.168.92.128,Direct,synthetic-mail.com,True,synthetic_identity,2024-06-26 15:00:00,10,1,0.45,0,0.875,15,0
APP_000641,Chris,Garcia,chris.garcia438@company.com,+1-398-551-8152,State University,3.44,China,EST,2024-04-22,10:00:00,98,Software Developer Intern,1,3,2,351,Windows Firefox,192.168.91.3,LinkedIn,company.com,False,,2024-04-22 10:00:00,15,0,0.55,0,32.666666666666664,10,0
APP_001441,Jane,Williams,jane.williams550@company.com,+1-949-481-4407,State University,2.73,Brazil,GMT,2024-05-21,09:00:00,91,Software Developer Intern,0,2,3,253,Mac Safari,192.168.99.201,LinkedIn,company.com,False,,2024-05-21 09:00:00,16,0,0.6,0,45.5,9,0
APP_FRAUD_0291,John,Smith,john.smith@synthetic-mail.com,+504-650-809-1255,Online University,3.8,India,Unknown,2024-02-14,09:00:00,8,Data Science Intern,7,8,8,62,Unknown Browser,192.168.28.177,Unknown,synthetic-mail.com,True,synthetic_identity,2024-02-14 09:00:00,10,1,0.45,0,1.0,9,0
APP_001258,John,Smith,john.smith215@hotmail.com,+1-301-803-8645,Online University,3.36,Australia,EST,2024-03-02,10:00:00,116,Business Analyst Intern,1,5,2,449,Mobile iOS,192.168.192.192,University,hotmail.com,False,,2024-03-02 10:00:00,13,0,0.45,0,23.2,10,0
APP_000667,Lisa,Williams,lisa.williams135@yahoo.com,+1-771-825-4416,Online University,3.34,India,IST,2024-02-24,09:00:00,75,Software Developer Intern,2,2,3,402,Windows Chrome,192.168.126.68,Job Portal,yahoo.com,False,,2024-02-24 09:00:00,16,0,0.6,0,37.5,9,0
APP_001061,Chris,Brown,chris.brown118@gmail.com,+1-595-324-1183,International University,4.12,USA,IST,2024-06-10,17:00:00,106,Data Science Intern,2,4,2,240,Mobile iOS,192.168.184.99,University,gmail.com,False,,2024-06-10 17:00:00,14,0,0.5,0,26.5,17,0
APP_000864,Mike,Miller,mike.miller99@outlook.com,+1-839-936-5541,Liberal Arts College,3.24,UK,EST,2024-06-18,09:00:00,21,Research Assistant,2,3,2,162,Windows Chrome,192.168.87.159,Company Website,outlook.com,False,,2024-06-18 09:00:00,13,0,0.5,0,7.0,9,0
APP_001136,David,Johnson,david.johnson32@company.com,+1-323-800-2134,Liberal Arts College,3.5,Germany,PST,2024-02-29,10:00:00,38,Data Science Intern,1,4,3,463,Windows Chrome,192.168.41.97,Company Website,company.com,False,,2024-02-29 10:00:00,15,0,0.6,0,9.5,10,0
APP_001302,John,Jones,john.jones720@outlook.com,+1-608-200-5297,Liberal Arts College,3.21,Brazil,PST,2024-06-26,16:00:00,25,Data Science Intern,0,4,3,149,Mac Safari,192.168.105.48,University,outlook.com,False,,2024-06-26 16:00:00,13,0,0.45,0,6.25,16,0
APP_000827,John,Garcia,john.garcia735@yahoo.com,+1-367-930-4850,State University,3.46,Australia,EST,2024-01-18,11:00:00,39,Marketing Intern,1,4,3,91,Windows Chrome,192.168.134.106,Company Website,yahoo.com,False,,2024-01-18 11:00:00,14,0,0.5,0,9.75,11,0
APP_000314,Lisa,Brown,lisa.brown453@gmail.com,+1-389-351-1902,Online University,3.1,USA,PST,2024-05-20,13:00:00,99,Marketing Intern,1,2,2,487,Mac Safari,192.168.13.9,Company Website,gmail.com,False,,2024-05-20 13:00:00,13,0,0.45,0,49.5,13,0
APP_000769,Emily,Miller,emily.miller314@gmail.com,+1-390-974-7270,Tech Institute,3.55,India,CET,2024-04-13,14:00:00,99,Marketing Intern,0,5,3,222,Mobile iOS,192.168.164.207,Job Portal,gmail.com,False,,2024-04-13 14:00:00,15,0,0.55,0,19.8,14,0
APP_000308,Sarah,Smith,sarah.smith182@outlook.com,+1-994-242-7232,Online University,4.13,Australia,CET,2024-03-24,16:00:00,51,Marketing Intern,1,5,4,430,Mobile iOS,192.168.104.147,University,outlook.com,False,,2024-03-24 16:00:00,14,0,0.5,0,10.2,16,0
APP_001656,Mike,Garcia,mike.garcia132@yahoo.com,+1-586-284-2772,International University,3.05,China,EST,2024-03-08,11:00:00,61,Research Assistant,1,3,3,464,Mac Safari,192.168.207.159,Company Website,yahoo.com,False,,2024-03-08 11:00:00,14,0,0.5,0,20.333333333333332,11,0
APP_001670,Sarah,Smith,sarah.smith354@outlook.com,+1-915-591-1078,Liberal Arts College,3.55,Australia,EST,2024-05-26,13:00:00,29,Data Science Intern,3,5,3,326,Mac Safari,192.168.65.208,LinkedIn,outlook.com,False,,2024-05-26 13:00:00,14,0,0.5,0,5.8,13,0
APP_001291,Emily,Miller,emily.miller627@company.com,+1-402-277-8882,Community College,3.51,China,EST,2024-01-31,11:00:00,51,Marketing Intern,1,4,3,131,Mobile iOS,192.168.103.17,University,company.com,False,,2024-01-31 11:00:00,15,0,0.55,0,12.75,11,0
APP_000464,David,Smith,david.smith697@company.com,+1-938-429-1769,Liberal Arts College,3.23,Australia,GMT,2024-04-02,17:00:00,117,Research Assistant,1,5,3,52,Windows Chrome,192.168.227.101,LinkedIn,company.com,False,,2024-04-02 17:00:00,14,0,0.5,0,23.4,17,0
APP_FRAUD_0021,Afybjm,Wzcjrntv,207257@spam.net,+72-522-512-8067,Liberal Arts College,3.82,Unknown,,2024-06-10,00:01:00,5,Business Analyst Intern,5,6,6,37,Automated Script,10.0.226.1,,spam.net,True,rapid_fire,2024-06-10 00:01:00,6,1,0.7,1,0.8333333333333334,0,1
APP_000173,Sarah,Smith,sarah.smith484@hotmail.com,+1-529-454-7819,Online University,3.26,Brazil,PST,2024-02-15,09:00:00,90,Marketing Intern,1,4,2,342,Mobile iOS,192.168.58.96,University,hotmail.com,False,,2024-02-15 09:00:00,14,0,0.5,0,22.5,9,0
APP_000767,John,Johnson,john.johnson581@yahoo.com,+1-229-946-8481,Liberal Arts College,3.5,USA,CET,2024-03-25,10:00:00,57,Marketing Intern,1,4,3,177,Mobile iOS,192.168.206.71,Job Portal,yahoo.com,False,,2024-03-25 10:00:00,15,0,0.55,0,14.25,10,0
APP_001359,John,Jones,john.jones559@company.com,+1-368-260-4887,Online University,3.59,India,EST,2024-02-25,09:00:00,95,Data Science Intern,2,3,3,119,Windows Chrome,192.168.254.6,Company Website,company.com,False,,2024-02-25 09:00:00,13,0,0.45,0,31.666666666666668,9,0
APP_000312,Mike,Brown,mike.brown564@outlook.com,+1-987-929-1840,Community College,3.96,USA,PST,2024-03-26,11:00:00,40,Marketing Intern,2,4,4,443,Mac Safari,192.168.46.247,Job Portal,outlook.com,False,,2024-03-26 11:00:00,13,0,0.45,0,10.0,11,0
APP_001138,Lisa,Williams,lisa.williams907@gmail.com,+1-538-233-1377,Community College,3.07,Brazil,PST,2024-04-08,14:00:00,74,Software Developer Intern,0,4,3,407,Windows Chrome,192.168.66.57,Job Portal,gmail.com,False,,2024-04-08 14:00:00,16,0,0.6,0,18.5,14,0
APP_000211,Emily,Smith,emily.smith914@hotmail.com,+1-910-552-6113,Tech Institute,4.02,UK,EST,2024-06-22,09:00:00,100,Data Science Intern,3,5,4,351,Mac Safari,192.168.58.79,LinkedIn,hotmail.com,False,,2024-06-22 09:00:00,14,0,0.5,0,20.0,9,0
APP_000285,Sarah,Jones,sarah.jones192@company.com,+1-743-358-8362,Liberal Arts College,2.84,Germany,CST,2024-04-29,13:00:00,96,Marketing Intern,1,4,3,50,Mac Safari,192.168.18.199,Job Portal,company.com,False,,2024-04-29 13:00:00,14,0,0.5,0,24.0,13,0
APP_000167,Sarah,Jones,sarah.jones622@company.com,+1-445-706-7322,State University,3.42,UK,CET,2024-04-10,13:00:00,102,Software Developer Intern,0,5,4,354,Windows Chrome,192.168.201.19,University,company.com,False,,2024-04-10 13:00:00,14,0,0.5,0,20.4,13,0
APP_000787,Emily,Garcia,emily.garcia716@gmail.com,+1-931-408-9114,Tech Institute,3.49,UK,EST,2024-04-27,11:00:00,48,Business Analyst Intern,0,2,2,245,Windows Firefox,192.168.19.53,University,gmail.com,False,,2024-04-27 11:00:00,15,0,0.55,0,24.0,11,0
APP_000642,Chris,Garcia,chris.garcia771@company.com,+1-649-384-5630,State University,3.61,USA,EST,2024-03-04,09:00:00,29,Marketing Intern,2,4,4,385,Windows Chrome,192.168.33.228,LinkedIn,company.com,False,,2024-03-04 09:00:00,15,0,0.55,0,7.25,9,0
APP_001485,Sarah,Miller,sarah.miller932@yahoo.com,+1-680-620-5262,International University,2.85,Australia,CST,2024-06-21,15:00:00,60,Research Assistant,1,4,4,268,Mobile iOS,192.168.158.41,LinkedIn,yahoo.com,False,,2024-06-21 15:00:00,15,0,0.55,0,15.0,15,0
APP_001602,Jane,Smith,jane.smith754@yahoo.com,+1-814-905-9222,International University,3.47,Canada,IST,2024-06-19,14:00:00,73,Business Analyst Intern,2,5,3,91,Windows Chrome,192.168.21.23,University,yahoo.com,False,,2024-06-19 14:00:00,13,0,0.45,0,14.6,14,0
APP_000744,Chris,Johnson,chris.johnson266@yahoo.com,+1-932-790-3500,Tech Institute,2.97,Germany,IST,2024-04-27,12:00:00,118,Software Developer Intern,0,3,3,142,Windows Firefox,192.168.229.26,University,yahoo.com,False,,2024-04-27 12:00:00,16,0,0.6,0,39.333333333333336,12,0
APP_FRAUD_0082,John,Johnson,john.johnson@synthetic-mail.com,+66-247-577-9580,Online University,3.82,USA,Unknown,2024-01-20,22:00:00,8,Software Developer Intern,7,8,6,81,Unknown Browser,192.168.97.79,,synthetic-mail.com,True,synthetic_identity,2024-01-20 22:00:00,12,1,0.55,0,1.0,22,0
APP_000196,Sarah,Brown,sarah.brown307@gmail.com,+1-975-659-3832,Tech Institute,3.13,Brazil,CET,2024-01-09,17:00:00,93,Software Developer Intern,1,3,2,71,Mac Safari,192.168.31.109,University,gmail.com,False,,2024-01-09 17:00:00,14,0,0.5,0,31.0,17,0
APP_000303,David,Brown,david.brown912@gmail.com,+1-947-591-9531,Online University,3.52,Canada,PST,2024-02-08,14:00:00,70,Business Analyst Intern,3,3,3,173,Mac Safari,192.168.23.147,LinkedIn,gmail.com,False,,2024-02-08 14:00:00,14,0,0.5,0,23.333333333333332,14,0
APP_000088,Jane,Williams,jane.williams86@yahoo.com,+1-427-661-6727,State University,3.48,Canada,GMT,2024-05-11,11:00:00,75,Research Assistant,2,2,3,307,Windows Chrome,192.168.243.96,LinkedIn,yahoo.com,False,,2024-05-11 11:00:00,15,0,0.6,0,37.5,11,0
APP_000992,Chris,Jones,chris.jones756@yahoo.com,+1-800-834-9038,Tech Institute,3.21,India,CST,2024-03-18,13:00:00,86,Research Assistant,2,3,3,279,Mobile iOS,192.168.99.231,Job Portal,yahoo.com,False,,2024-03-18 13:00:00,14,0,0.5,0,28.666666666666668,13,0
APP_000966,Chris,Smith,chris.smith165@company.com,+1-399-403-4320,Community College,3.03,India,CST,2024-01-06,15:00:00,87,Software Developer Intern,1,2,2,210,Windows Firefox,192.168.18.92,LinkedIn,company.com,False,,2024-01-06 15:00:00,14,0,0.5,0,43.5,15,0
APP_FRAUD_0098,123Test,Test,123test388@invalid.com,+858-550-791-3887,Fake University,1.72,Australia,,2024-01-09,04:00:00,4,Research Assistant,0,6,8,91,Unknown Browser,192.168.116.163,,invalid.com,True,inconsistent_data,2024-01-09 04:00:00,10,0,0.55,0,0.6666666666666666,4,1
APP_000980,Emily,Smith,emily.smith713@hotmail.com,+1-667-782-1627,State University,3.72,USA,CET,2024-04-02,15:00:00,68,Data Science Intern,1,3,3,327,Windows Firefox,192.168.176.46,Company Website,hotmail.com,False,,2024-04-02 15:00:00,14,0,0.5,0,22.666666666666668,15,0
APP_001314,Chris,Garcia,chris.garcia385@gmail.com,+1-678-334-7352,Tech Institute,3.82,Australia,CET,2024-03-30,15:00:00,52,Research Assistant,2,2,3,387,Mobile iOS,192.168.218.77,University,gmail.com,False,,2024-03-30 15:00:00,15,0,0.55,0,26.0,15,0
APP_001367,Emily,Johnson,emily.johnson100@hotmail.com,+1-786-952-2309,Online University,3.57,Australia,IST,2024-01-14,14:00:00,112,Business Analyst Intern,0,5,3,430,Mobile iOS,192.168.32.240,Company Website,hotmail.com,False,,2024-01-14 14:00:00,16,0,0.6,0,22.4,14,0
APP_000854,Emily,Johnson,emily.johnson882@outlook.com,+1-301-376-7354,International University,3.6,UK,PST,2024-06-18,16:00:00,81,Business Analyst Intern,3,2,2,391,Mobile iOS,192.168.55.33,LinkedIn,outlook.com,False,,2024-06-18 16:00:00,16,0,0.6,0,40.5,16,0
APP_001329,John,Garcia,john.garcia776@yahoo.com,+1-533-809-7250,Online University,3.07,Brazil,PST,2024-06-21,13:00:00,55,Software Developer Intern,2,4,3,317,Windows Firefox,192.168.56.175,Job Portal,yahoo.com,False,,2024-06-21 13:00:00,14,0,0.5,0,13.75,13,0
APP_001247,Jane,Williams,jane.williams92@yahoo.com,+1-709-953-8035,Community College,3.25,USA,CET,2024-03-08,17:00:00,111,Marketing Intern,2,3,4,436,Windows Firefox,192.168.3.67,Company Website,yahoo.com,False,,2024-03-08 17:00:00,15,0,0.6,0,37.0,17,0
APP_000271,Mike,Miller,mike.miller172@hotmail.com,+1-551-433-6136,Liberal Arts College,3.65,Brazil,CET,2024-06-05,15:00:00,29,Marketing Intern,0,4,4,380,Windows Chrome,192.168.42.102,Company Website,hotmail.com,False,,2024-06-05 15:00:00,14,0,0.5,0,7.25,15,0
APP_000983,Chris,Johnson,chris.johnson992@company.com,+1-742-822-7062,State University,3.57,China,GMT,2024-05-30,12:00:00,108,Software Developer Intern,1,2,4,413,Mac Safari,192.168.88.101,Company Website,company.com,False,,2024-05-30 12:00:00,16,0,0.6,0,54.0,12,0
APP_000639,John,Johnson,john.johnson506@gmail.com,+1-764-690-3121,Liberal Arts College,4.1,USA,CST,2024-01-19,15:00:00,96,Data Science Intern,1,2,2,304,Windows Chrome,192.168.228.130,LinkedIn,gmail.com,False,,2024-01-19 15:00:00,15,0,0.55,0,48.0,15,0
APP_000838,Sarah,Miller,sarah.miller274@gmail.com,+1-776-645-9004,Tech Institute,3.88,Canada,PST,2024-03-01,16:00:00,20,Data Science Intern,1,4,3,95,Windows Chrome,192.168.224.154,Company Website,gmail.com,False,,2024-03-01 16:00:00,15,0,0.55,0,5.0,16,0
APP_000356,Chris,Johnson,chris.johnson714@hotmail.com,+1-847-827-7162,Tech Institute,3.46,China,GMT,2024-03-03,09:00:00,37,Data Science Intern,1,5,2,53,Windows Chrome,192.168.203.2,LinkedIn,hotmail.com,False,,2024-03-03 09:00:00,16,0,0.6,0,7.4,9,0
APP_001118,Chris,Jones,chris.jones817@outlook.com,+1-398-858-3680,Online University,3.04,Canada,CST,2024-06-23,16:00:00,26,Data Science Intern,2,5,3,498,Windows Chrome,192.168.128.190,LinkedIn,outlook.com,False,,2024-06-23 16:00:00,14,0,0.5,0,5.2,16,0
APP_000563,Mike,Garcia,mike.garcia704@hotmail.com,+1-471-928-2251,State University,3.89,Canada,CST,2024-01-27,13:00:00,83,Software Developer Intern,0,3,3,125,Windows Firefox,192.168.239.100,Job Portal,hotmail.com,False,,2024-01-27 13:00:00,14,0,0.5,0,27.666666666666668,13,0
APP_FRAUD_0158,Zhvjpk,Ifbeidbw,776252@spam.net,+953-327-405-4804,Liberal Arts College,3.84,China,UTC,2024-06-21,00:03:00,3,Business Analyst Intern,6,9,7,32,Automated Script,10.0.101.1,Direct,spam.net,True,rapid_fire,2024-06-21 00:03:00,6,1,0.7,1,0.3333333333333333,0,1
APP_000651,John,Johnson,john.johnson118@gmail.com,+1-766-934-4734,State University,3.2,China,CET,2024-05-09,16:00:00,94,Marketing Intern,2,4,2,397,Windows Firefox,192.168.11.217,Company Website,gmail.com,False,,2024-05-09 16:00:00,15,0,0.55,0,23.5,16,0
APP_001447,Jane,Miller,jane.miller26@gmail.com,+1-627-321-7622,International University,3.63,Canada,CET,2024-02-11,09:00:00,39,Data Science Intern,1,2,4,358,Mobile iOS,192.168.219.11,LinkedIn,gmail.com,False,,2024-02-11 09:00:00,13,0,0.5,0,19.5,9,0
APP_000760,Lisa,Williams,lisa.williams140@hotmail.com,+1-951-827-2094,State University,3.09,USA,EST,2024-03-05,17:00:00,105,Research Assistant,3,3,2,296,Windows Firefox,192.168.54.211,LinkedIn,hotmail.com,False,,2024-03-05 17:00:00,16,0,0.6,0,35.0,17,0
APP_000802,Emily,Johnson,emily.johnson762@yahoo.com,+1-657-686-6547,Online University,3.21,UK,CST,2024-01-17,14:00:00,99,Software Developer Intern,0,4,3,101,Windows Firefox,192.168.150.206,LinkedIn,yahoo.com,False,,2024-01-17 14:00:00,16,0,0.6,0,24.75,14,0
